,"MÉDICOS POR CADA 1,000 HABITANTES A NIVEL MUNICIPAL, 2005-2009",,,,,LEER NOTA,,
10031,DURANGO,Santa Clara,1.1,1.1,1.2,0.7,0.9,0.9
10032,DURANGO,Santiago Papasquiaro,1.8,2.0,1.6,1.1,2.3,2.1
10033,DURANGO,Súchil,1.3,2.2,1.6,1.0,3.0,3.1
10034,DURANGO,Tamazula,1.4,1.8,0.7,0.5,1.4,1.5
10035,DURANGO,Tepehuanes,1.4,1.6,1.5,1.3,1.3,1.1
10036,DURANGO,Tlahualilo,1.1,1.3,1.0,0.8,1.0,1.0
10037,DURANGO,Topia,1.3,2.0,1.2,1.1,1.1,1.0
10038,DURANGO,Vicente Guerrero,1.7,1.7,1.6,2.0,2.1,1.9
10039,DURANGO,Nuevo Ideal,1.1,1.3,1.2,0.9,1.8,1.2
11001,GUANAJUATO,Abasolo,0.5,0.6,0.6,0.6,0.7,0.7
11002,GUANAJUATO,Acámbaro,1.5,1.5,1.4,1.4,1.4,1.4
11003,GUANAJUATO,San Miguel de Allende,0.8,0.8,0.8,1.0,0.9,0.9
11004,GUANAJUATO,Apaseo el Alto,0.6,0.6,0.6,0.6,0.6,0.6
11005,GUANAJUATO,Apaseo el Grande,0.8,0.8,0.8,0.8,0.8,0.8
11006,GUANAJUATO,Atarjea,1.6,1.7,1.7,2.0,2.0,1.8
11007,GUANAJUATO,Celaya,1.5,1.5,1.5,1.6,1.6,1.7
11008,GUANAJUATO,Manuel Doblado,1.2,1.1,1.1,1.1,1.1,1.1
11009,GUANAJUATO,Comonfort,0.7,0.7,0.7,0.8,0.8,0.9
11010,GUANAJUATO,Coroneo,1.5,1.3,1.2,1.2,1.2,1.3
11011,GUANAJUATO,Cortazar,0.8,0.8,0.8,0.8,0.9,1.0
11012,GUANAJUATO,Cuerámaro,0.9,0.9,0.9,0.7,1.1,1.1
11013,GUANAJUATO,Doctor Mora,0.8,0.8,0.7,0.8,0.8,0.9
11014,GUANAJUATO,Dolores Hidalgo,0.8,0.8,0.8,0.9,0.9,0.8
11015,GUANAJUATO,Guanajuato,1.9,1.7,1.8,2.0,1.9,1.9
11016,GUANAJUATO,Huanímaro,0.9,1.0,1.0,0.9,1.3,1.5
11017,GUANAJUATO,Irapuato,1.5,1.4,1.3,1.4,1.4,1.4
11018,GUANAJUATO,Jaral del Progreso,1.0,1.1,1.1,1.0,1.1,1.0
11019,GUANAJUATO,Jerécuaro,1.1,1.0,1.0,1.1,1.2,1.2
11020,GUANAJUATO,León,1.7,1.7,1.7,1.7,1.8,1.9
11021,GUANAJUATO,Moroleón,1.1,1.1,1.0,1.1,1.1,1.1
11022,GUANAJUATO,Ocampo,1.2,1.0,1.0,1.1,1.2,1.1
11023,GUANAJUATO,Pénjamo,1.0,1.0,1.0,1.0,1.2,1.2
11024,GUANAJUATO,Pueblo Nuevo,1.5,1.6,1.5,1.5,1.4,1.3
11025,GUANAJUATO,Purísima del Rincón,1.1,0.9,0.8,0.8,0.9,0.9
11026,GUANAJUATO,Romita,0.9,0.9,0.9,0.9,1.0,1.0
11027,GUANAJUATO,Salamanca,1.8,1.7,1.7,1.7,1.8,1.7
11028,GUANAJUATO,Salvatierra,1.3,1.4,1.3,1.3,1.3,1.5
11029,GUANAJUATO,San Diego de la Unión,0.8,0.7,0.7,0.6,0.6,0.7
11030,GUANAJUATO,San Felipe,0.6,0.6,0.6,0.7,0.8,0.7
11031,GUANAJUATO,San Francisco del Rincón,1.0,1.0,1.0,1.0,1.1,1.1
11032,GUANAJUATO,San José Iturbide,0.7,0.6,1.1,1.1,1.3,1.4
11033,GUANAJUATO,San Luis de la Paz,1.1,1.0,1.0,1.2,1.2,1.3
11034,GUANAJUATO,Santa Catarina,2.0,2.3,2.3,2.2,3.0,2.7
11035,GUANAJUATO,Santa Cruz de Juventino Rosas,0.6,0.6,0.6,0.7,0.8,0.8
11036,GUANAJUATO,Santiago Maravatío,2.8,2.3,2.3,2.4,2.6,2.1
11037,GUANAJUATO,Silao,0.9,0.9,0.9,0.8,1.2,1.3
11038,GUANAJUATO,Tarandacuao,2.0,2.0,1.9,1.9,1.8,1.9
11039,GUANAJUATO,Tarimoro,1.2,1.2,1.2,1.4,1.6,1.5
11040,GUANAJUATO,Tierra Blanca,1.2,1.1,1.1,1.1,1.4,1.3
11041,GUANAJUATO,Uriangato,1.2,1.5,1.4,1.3,1.6,1.6
11042,GUANAJUATO,Valle de Santiago,0.5,0.6,0.6,0.6,0.6,0.6
11043,GUANAJUATO,Victoria,0.9,1.0,1.0,1.1,1.1,1.2
11044,GUANAJUATO,Villagrán,0.8,0.8,0.8,0.9,0.9,1.1
11045,GUANAJUATO,Xichú,1.7,1.7,1.6,1.9,1.8,1.8
11046,GUANAJUATO,Yuriria,0.6,0.7,0.7,0.8,0.8,0.7
12001,GUERRERO,Acapulco de Juárez,n.d.,1.3,2.1,2.0,2.0,2.0
12002,GUERRERO,Ahuacuotzingo,n.d.,0.0,1.0,0.9,0.8,0.8
12003,GUERRERO,Ajuchitlán del Progreso,n.d.,0.0,0.6,0.6,0.6,0.6
12004,GUERRERO,Alcozauca de Guerrero,n.d.,0.0,1.3,1.2,1.3,1.3
12005,GUERRERO,Alpoyeca,n.d.,0.0,0.6,0.8,0.8,0.8
12006,GUERRERO,Apaxtla,n.d.,0.3,1.0,1.0,0.9,0.9
12007,GUERRERO,Arcelia,n.d.,0.1,0.9,0.9,1.0,1.0
12008,GUERRERO,Atenango del Río,n.d.,0.0,1.4,1.4,1.1,1.1
12009,GUERRERO,Atlamajalcingo del Monte,n.d.,0.0,1.3,1.4,1.4,1.4
12010,GUERRERO,Atlixtac,n.d.,0.0,0.6,0.6,0.7,0.7
12011,GUERRERO,Atoyac de Álvarez,n.d.,0.1,1.2,1.3,1.4,1.3
12012,GUERRERO,Ayutla de los Libres,n.d.,0.0,0.8,1.0,1.0,1.0
12013,GUERRERO,Azoyú,n.d.,0.0,0.4,0.4,0.3,0.3
12014,GUERRERO,Benito Juárez,n.d.,0.1,1.0,1.0,1.0,1.0
12015,GUERRERO,Buenavista de Cuéllar,n.d.,0.3,1.3,1.4,1.0,1.1
12016,GUERRERO,Coahuayutla de José María Izazaga,n.d.,0.0,1.4,1.2,1.5,1.5
12017,GUERRERO,Cocula,n.d.,0.0,0.4,0.3,0.5,0.5
12018,GUERRERO,Copala,n.d.,0.0,0.9,0.9,0.9,0.9
12019,GUERRERO,Copalillo,n.d.,0.0,0.6,0.7,0.7,0.7
12020,GUERRERO,Copanatoyac,n.d.,0.0,0.9,1.0,1.0,1.0
12021,GUERRERO,Coyuca de Benítez,n.d.,0.1,0.6,0.7,0.7,0.7
12022,GUERRERO,Coyuca de Catalán,n.d.,0.1,2.3,2.4,2.3,2.1
12023,GUERRERO,Cuajinicuilapa,n.d.,0.0,0.8,0.8,0.8,0.7
12024,GUERRERO,Cualác,n.d.,0.0,1.9,1.9,2.0,2.0
12025,GUERRERO,Cuautepec,n.d.,0.0,0.6,0.6,0.6,0.5
12026,GUERRERO,Cuetzala del Progreso,n.d.,0.1,0.9,0.8,0.8,0.8
12027,GUERRERO,Cutzamala de Pinzón,n.d.,0.1,1.0,0.9,0.9,0.8
12028,GUERRERO,Chilapa de Álvarez,n.d.,0.1,0.6,0.8,0.9,0.8
12029,GUERRERO,Chilpancingo de los Bravo,n.d.,0.9,1.7,1.9,2.0,2.0
12030,GUERRERO,Florencio Villarreal,n.d.,0.2,0.5,0.5,0.4,0.4
12031,GUERRERO,General Canuto A. Neri,n.d.,0.0,2.4,2.4,1.0,1.0
12032,GUERRERO,General Heliodoro Castillo,n.d.,0.0,1.0,1.0,1.0,1.0
12033,GUERRERO,Huamuxtitlán,n.d.,0.1,0.6,0.6,2.5,2.5
12034,GUERRERO,Huitzuco de los Figueroa,n.d.,0.1,1.7,1.7,1.7,1.7
12035,GUERRERO,Iguala de la Independencia,n.d.,1.2,2.2,2.2,2.4,2.4
12036,GUERRERO,Igualapa,n.d.,0.0,0.9,0.8,0.8,0.8
12037,GUERRERO,Ixcateopan de Cuauhtémoc,n.d.,0.0,0.9,0.9,0.8,0.8
12038,GUERRERO,Zihuatanejo de Azueta,n.d.,0.8,1.8,1.6,1.6,1.7
12039,GUERRERO,Juan R. Escudero,n.d.,0.2,1.7,1.6,1.7,1.6
12040,GUERRERO,Leonardo Bravo,n.d.,0.0,1.1,1.1,1.1,1.1
12041,GUERRERO,Malinaltepec,n.d.,0.0,1.5,1.4,0.9,0.9
12042,GUERRERO,Mártir de Cuilapan,n.d.,0.1,0.6,0.5,0.5,0.5
12043,GUERRERO,Metlatónoc,n.d.,0.1,0.9,0.9,1.2,1.2
12044,GUERRERO,Mochitlán,n.d.,0.2,0.7,0.7,0.8,0.8
12045,GUERRERO,Olinalá,n.d.,0.0,1.1,1.0,1.1,1.1
12046,GUERRERO,Ometepec,n.d.,0.3,1.3,1.3,1.5,1.5
12047,GUERRERO,Pedro Ascencio Alquisiras,n.d.,0.0,1.9,1.9,0.7,0.7
12048,GUERRERO,Petatlán,n.d.,0.0,1.0,1.0,1.4,1.4
12049,GUERRERO,Pilcaya,n.d.,0.0,0.6,0.4,0.4,0.4
12050,GUERRERO,Pungarabato,n.d.,1.2,1.6,1.3,1.6,1.5
12051,GUERRERO,Quechultenango,n.d.,0.0,0.9,0.9,1.0,1.0
12052,GUERRERO,San Luis Acatlán,n.d.,0.0,0.8,0.8,0.8,0.8
12053,GUERRERO,San Marcos,n.d.,0.2,0.8,0.8,0.8,0.8
12054,GUERRERO,San Miguel Totolapan,n.d.,0.0,0.8,0.8,1.0,1.1
12055,GUERRERO,Taxco de Alarcón,n.d.,0.5,1.6,1.6,2.0,2.1
12056,GUERRERO,Tecoanapa,n.d.,0.0,0.5,0.5,0.5,0.5
12057,GUERRERO,Técpan de Galeana,n.d.,0.4,1.5,1.4,1.3,1.4
12058,GUERRERO,Teloloapan,n.d.,0.2,0.6,0.6,0.5,0.5
12059,GUERRERO,Tepecoacuilco de Trujano,n.d.,0.0,1.1,1.0,0.9,0.9
12060,GUERRERO,Tetipac,n.d.,0.0,0.5,0.5,0.5,0.5
12061,GUERRERO,Tixtla de Guerrero,n.d.,0.1,0.8,0.7,0.8,0.7
12062,GUERRERO,Tlacoachistlahuaca,n.d.,0.0,0.7,0.6,0.8,0.7
12063,GUERRERO,Tlacoapa,n.d.,0.0,1.7,1.6,1.8,1.8
12064,GUERRERO,Tlalchapa,n.d.,0.0,1.0,1.0,0.8,0.8
12065,GUERRERO,Tlalixtaquilla de Maldonado,n.d.,0.0,1.2,1.2,1.3,1.3
12066,GUERRERO,Tlapa de Comonfort,n.d.,0.6,1.3,1.7,1.5,1.4
12067,GUERRERO,Tlapehuala,n.d.,0.1,0.4,0.4,0.9,0.9
12068,GUERRERO,La Unión de Isidoro Montes de Oca,n.d.,0.2,1.0,0.9,0.8,0.8
12069,GUERRERO,Xalpatláhuac,n.d.,0.0,0.9,1.0,1.1,1.1
12070,GUERRERO,Xochihuehuetlán,n.d.,0.0,1.8,1.7,1.8,1.8
12071,GUERRERO,Xochistlahuaca,n.d.,0.0,0.7,0.7,0.8,0.8
12072,GUERRERO,Zapotitlán Tablas,n.d.,0.0,0.9,1.0,1.2,1.1
12073,GUERRERO,Zirándaro,n.d.,0.1,1.0,1.0,1.2,1.3
12074,GUERRERO,Zitlala,n.d.,0.0,0.5,0.5,0.3,0.3
12075,GUERRERO,Eduardo Neri,n.d.,0.0,0.8,0.9,1.1,1.1
12076,GUERRERO,Acatepec,n.d.,0.0,1.1,1.1,1.1,1.1
12077,GUERRERO,Marquelia,n.d.,0.1,0.6,0.6,0.6,0.5
12078,GUERRERO,Cochoapa el grande,n.d.,0.0,0.3,0.3,0.4,0.4
12079,GUERRERO,José Joaquín de Herrera,n.d.,0.0,0.5,0.4,0.5,0.4
12080,GUERRERO,Juchitán,n.d.,0.0,0.3,0.3,0.3,0.3
12081,GUERRERO,Iliatenco,n.d.,0.1,0.6,0.7,0.9,0.9
13001,HIDALGO,Acatlán,1.0,1.0,1.0,0.9,0.9,0.8
13002,HIDALGO,Acaxochitlán,0.8,0.7,0.7,0.8,0.9,0.8
13003,HIDALGO,Actopan,2.0,2.5,2.2,2.2,2.2,2.0
13004,HIDALGO,Agua Blanca de Iturbide,1.3,1.4,1.4,1.5,1.7,1.7
13005,HIDALGO,Ajacuba,0.4,0.5,0.5,0.7,0.8,0.7
13006,HIDALGO,Alfajayucan,1.0,0.9,0.9,0.8,1.0,1.0
13007,HIDALGO,Almoloya,0.6,0.3,0.5,0.8,0.6,0.7
13008,HIDALGO,Apan,0.6,1.5,1.8,1.8,1.8,2.0
13009,HIDALGO,El Arenal,0.5,0.8,0.7,0.9,0.8,0.9
13010,HIDALGO,Atitalaquia,0.2,0.3,0.3,0.4,0.4,0.4
13011,HIDALGO,Atlapexco,1.9,1.8,1.9,1.8,1.2,1.2
13012,HIDALGO,Atotonilco el Grande,0.9,0.8,0.8,0.8,0.9,1.0
13013,HIDALGO,Atotonilco de Tula,0.8,0.7,0.7,0.8,0.7,0.8
13014,HIDALGO,Calnali,1.3,1.2,1.2,1.0,1.1,1.2
13015,HIDALGO,Cardonal,1.7,1.4,1.4,1.4,1.3,1.4
13016,HIDALGO,Cuautepec de Hinojosa,0.7,0.9,0.8,0.7,0.7,0.7
13017,HIDALGO,Chapantongo,0.7,1.2,1.0,0.9,0.9,1.5
13018,HIDALGO,Chapulhuacán,1.1,1.0,1.0,1.1,1.1,0.9
13019,HIDALGO,Chilcuautla,1.0,0.9,0.9,0.9,0.9,0.7
13020,HIDALGO,Eloxochitlán,2.5,3.6,3.5,3.0,2.9,2.9
13021,HIDALGO,Emiliano Zapata,0.5,0.2,0.5,0.5,0.7,0.5
13022,HIDALGO,Epazoyucan,0.7,0.7,0.9,0.9,1.0,1.0
13023,HIDALGO,Francisco I. Madero,0.5,0.5,0.5,0.5,0.5,0.5
13024,HIDALGO,Huasca de Ocampo,0.5,0.6,0.6,0.6,0.6,0.6
13025,HIDALGO,Huautla,1.0,0.9,1.0,0.9,0.9,0.9
13026,HIDALGO,Huazalingo,0.8,0.8,0.8,1.0,1.0,1.0
13027,HIDALGO,Huehuetla,1.0,0.9,0.9,2.0,2.2,2.1
13028,HIDALGO,Huejutla de Reyes,1.1,1.0,1.0,1.3,1.4,1.5
13029,HIDALGO,Huichapan,1.9,2.1,2.0,1.9,1.9,1.9
13030,HIDALGO,Ixmiquilpan,2.1,2.2,2.2,2.6,2.6,2.7
13031,HIDALGO,Jacala de Ledezma,3.6,3.3,3.4,3.6,3.3,3.1
13032,HIDALGO,Jaltocán,1.2,1.0,1.1,1.1,1.3,1.4
13033,HIDALGO,Juárez Hidalgo,1.1,1.4,1.3,1.3,1.3,1.3
13034,HIDALGO,Lolotla,1.6,1.7,1.7,1.6,1.6,1.3
13035,HIDALGO,Metepec,4.2,4.1,4.0,3.8,3.7,3.6
13036,HIDALGO,San Agustín Metzquititlán,1.2,1.5,1.5,1.3,1.3,1.3
13037,HIDALGO,Metztitlán,1.2,1.3,1.3,0.9,1.0,1.0
13038,HIDALGO,Mineral del Chico,1.2,1.9,1.8,1.1,1.0,1.6
13039,HIDALGO,Mineral del Monte,1.2,1.2,1.2,1.2,1.2,1.2
13040,HIDALGO,La Misión,0.9,1.1,1.1,1.2,1.3,1.2
13041,HIDALGO,Mixquiahuala de Juárez,1.7,1.9,1.8,1.8,2.0,1.9
13042,HIDALGO,Molango de Escamilla,2.2,2.0,2.0,1.9,1.7,1.7
13043,HIDALGO,Nicolás Flores,2.7,2.5,2.3,2.3,2.4,2.3
13044,HIDALGO,Nopala de Villagrán,0.9,1.0,0.8,0.8,1.0,1.0
13045,HIDALGO,Omitlán de Juárez,0.8,1.1,1.3,1.8,1.7,1.3
13046,HIDALGO,San Felipe Orizatlán,0.7,0.8,0.7,0.7,0.7,0.8
13047,HIDALGO,Pacula,1.5,1.7,1.7,1.6,1.6,1.8
13048,HIDALGO,Pachuca de Soto,3.5,4.2,4.7,4.5,5.0,4.9
13049,HIDALGO,Pisaflores,1.0,0.9,0.8,1.0,1.2,1.2
13050,HIDALGO,Progreso de Obregón,0.6,0.7,0.6,0.7,0.6,0.6
13051,HIDALGO,Mineral de la Reforma,0.3,0.3,0.3,0.2,0.2,0.3
13052,HIDALGO,San Agustín Tlaxiaca,0.9,0.8,0.8,0.8,0.8,0.7
13053,HIDALGO,San Bartolo Tutotepec,1.5,1.8,2.6,2.7,2.9,2.7
13054,HIDALGO,San Salvador,0.7,0.7,0.8,0.7,0.7,0.7
13055,HIDALGO,Santiago de Anaya,1.4,1.2,1.4,1.4,1.4,1.4
13056,HIDALGO,Santiago Tulantepec de Lugo Guerrero,0.6,0.6,0.6,0.6,0.6,0.6
13057,HIDALGO,Singuilucan,0.8,0.8,0.8,0.9,1.0,0.9
13058,HIDALGO,Tasquillo,0.9,0.9,0.9,1.0,0.9,1.0
13059,HIDALGO,Tecozautla,0.6,0.6,0.7,0.6,0.7,0.7
13060,HIDALGO,Tenango de Doria,1.4,1.4,1.3,1.6,1.3,1.3
13061,HIDALGO,Tepeapulco,1.8,1.8,1.9,1.9,1.8,1.9
13062,HIDALGO,Tepehuacán de Guerrero,0.8,0.8,0.8,1.0,1.0,0.9
13063,HIDALGO,Tepeji del Río de Ocampo,1.2,1.2,1.1,1.2,1.1,1.1
13064,HIDALGO,Tepetitlán,1.3,0.8,0.7,0.9,0.9,1.0
13065,HIDALGO,Tetepango,0.6,0.4,0.5,0.5,0.5,0.5
13066,HIDALGO,Villa de Tezontepec,1.5,1.1,1.1,2.3,1.0,1.0
13067,HIDALGO,Tezontepec de Aldama,0.6,0.5,0.5,0.3,0.6,0.5
13068,HIDALGO,Tianguistengo,1.5,1.4,1.4,1.4,1.4,1.2
13069,HIDALGO,Tizayuca,0.8,0.8,0.7,1.0,0.9,0.9
13070,HIDALGO,Tlahuelilpan,0.5,0.5,0.5,0.6,0.5,0.6
13071,HIDALGO,Tlahuiltepa,1.6,2.0,2.0,1.8,1.8,1.7
13072,HIDALGO,Tlanalapa,0.5,0.3,0.5,0.7,0.9,0.7
13073,HIDALGO,Tlanchinol,0.8,1.8,1.9,2.2,2.1,1.9
13074,HIDALGO,Tlaxcoapan,0.9,0.8,0.8,0.9,0.9,1.0
13075,HIDALGO,Tolcayuca,2.6,2.4,3.1,3.1,3.1,3.1
13076,HIDALGO,Tula de Allende,2.5,2.2,2.7,2.6,2.6,2.7
13077,HIDALGO,Tulancingo de Bravo,1.8,1.8,1.6,1.8,1.6,1.7
13078,HIDALGO,Xochiatipan,0.7,0.7,0.7,0.6,0.7,0.7
13079,HIDALGO,Xochicoatlán,1.6,1.7,1.7,1.7,1.6,1.8
13080,HIDALGO,Yahualica,0.7,0.8,0.8,0.9,1.0,1.0
13081,HIDALGO,Zacualtipán de Ángeles,1.5,1.7,1.6,1.5,1.5,1.4
13082,HIDALGO,Zapotlán de Juárez,0.8,0.8,0.8,0.8,1.0,0.9
13083,HIDALGO,Zempoala,0.5,0.4,0.5,0.5,0.5,0.5
13084,HIDALGO,Zimapán,1.0,0.8,0.9,0.8,0.7,0.8
14001,JALISCO,Acatic,0.6,0.9,0.8,0.5,0.7,0.7
14002,JALISCO,Acatlán de Juárez,0.7,1.1,1.1,0.3,0.9,0.9
14003,JALISCO,Ahualulco de Mercado,1.1,1.2,1.2,1.0,1.4,1.2
14004,JALISCO,Amacueca,1.2,1.0,0.9,0.9,0.9,0.9
14005,JALISCO,Amatitán,0.7,1.0,1.2,0.6,1.2,1.0
14006,JALISCO,Ameca,1.6,1.6,1.6,1.3,1.7,1.6
14007,JALISCO,San Juanito de Escobedo,0.7,1.4,1.6,1.0,1.6,1.5
14008,JALISCO,Arandas,0.5,0.5,0.6,0.2,0.4,0.4
14009,JALISCO,EL Arenal,0.9,1.2,1.3,1.0,1.4,1.0
14010,JALISCO,Atemajac de Brizuela,0.8,0.8,1.2,1.5,1.5,1.2
14011,JALISCO,Atengo,0.8,0.8,1.0,1.0,0.9,0.9
14012,JALISCO,Atenguillo,0.7,1.0,1.0,1.0,1.0,1.0
14013,JALISCO,Atotonilco el Alto,1.0,1.1,1.2,0.9,1.0,1.0
14014,JALISCO,Atoyac,0.8,0.6,1.1,1.0,1.3,1.2
14015,JALISCO,Autlán de Navarro,2.9,2.7,2.8,1.7,2.8,2.9
14016,JALISCO,Ayotlán,0.5,0.7,0.8,0.7,0.8,0.7
14017,JALISCO,Ayutla,1.1,1.5,1.4,1.0,1.5,1.5
14018,JALISCO,La Barca,1.5,1.7,1.9,1.8,1.7,1.7
14019,JALISCO,Bolaños,3.8,3.7,3.8,2.6,2.7,2.6
14020,JALISCO,Cabo Corrientes,1.3,1.6,1.2,1.1,0.7,1.2
14021,JALISCO,Casimiro Castillo,1.3,1.3,1.2,0.5,1.2,1.2
14022,JALISCO,Cihuatlán,1.3,1.4,1.5,0.9,1.3,1.3
14023,JALISCO,Zapotlán el Grande,2.4,2.1,2.0,1.1,2.3,2.3
14024,JALISCO,Cocula,2.6,2.4,2.1,1.7,2.6,2.5
14025,JALISCO,Colotlán,2.0,2.0,2.3,3.0,3.7,3.5
14026,JALISCO,Concepción de Buenos Aires,0.8,0.9,0.9,0.7,0.9,1.0
14027,JALISCO,Cuautitlán de García Barragán,1.3,1.6,1.2,1.4,1.5,1.5
14028,JALISCO,Cuautla,2.0,1.9,1.4,1.4,1.4,1.4
14029,JALISCO,Cuquío,0.7,1.0,0.5,1.2,0.7,0.8
14030,JALISCO,Chapala,0.4,0.7,0.7,0.5,0.6,0.6
14031,JALISCO,Chimaltitán,3.0,2.9,2.0,1.9,1.3,1.6
14032,JALISCO,Chiquilistlán,1.2,0.9,0.7,0.7,0.7,0.7
14033,JALISCO,Degollado,0.7,1.0,1.1,0.9,1.0,0.9
14034,JALISCO,Ejutla,2.1,2.1,2.5,2.5,2.4,2.4
14035,JALISCO,Encarnación de Díaz,0.7,0.8,0.9,0.7,0.9,0.9
14036,JALISCO,Etzatlán,0.7,1.0,1.1,0.7,1.2,0.9
14037,JALISCO,El Grullo,1.1,1.3,1.7,1.1,1.4,1.3
14038,JALISCO,Guachinango,0.7,1.4,1.2,1.2,1.2,1.2
14039,JALISCO,Guadalajara,3.3,3.6,3.6,1.8,3.7,4.2
14040,JALISCO,Hostotipaquillo,0.7,0.7,0.8,0.7,0.7,0.7
14041,JALISCO,Huejúcar,1.3,1.5,2.3,2.2,1.2,1.6
14042,JALISCO,Huejuquilla el Alto,2.5,2.8,4.2,4.6,3.6,3.4
14043,JALISCO,La Huerta,1.7,1.9,1.8,1.3,1.7,1.7
14044,JALISCO,Ixtlahuacán de los Membrillos,0.7,0.6,0.8,0.7,0.2,0.2
14045,JALISCO,Ixtlahuacán del Río,0.6,1.0,0.8,0.6,0.9,0.9
14046,JALISCO,Jalostotitlán,0.8,0.6,0.5,0.5,0.7,0.6
14047,JALISCO,Jamay,0.5,0.8,1.0,0.8,0.9,0.9
14048,JALISCO,Jesús María,1.0,1.1,1.1,0.8,1.2,1.2
14049,JALISCO,Jilotlán de los Dolores,1.0,1.0,1.0,0.9,0.7,0.4
14050,JALISCO,Jocotepec,0.4,0.7,0.8,0.4,0.7,0.8
14051,JALISCO,Juanacatlán,0.3,0.4,0.2,0.4,0.3,0.4
14052,JALISCO,Juchitlán,1.1,1.1,1.1,1.1,1.1,1.1
14053,JALISCO,Lagos de Moreno,0.9,1.5,1.5,0.6,1.6,1.6
14054,JALISCO,El Limón,0.9,1.3,1.3,1.3,1.5,1.5
14055,JALISCO,Magdalena,2.1,2.6,2.8,2.5,3.0,2.7
14056,JALISCO,Santa María del Oro,1.5,1.9,1.5,1.6,1.2,1.6
14057,JALISCO,La Manzanilla de la Paz,1.4,1.9,1.6,1.3,0.8,1.1
14058,JALISCO,Mascota,1.7,2.2,2.0,1.6,1.8,2.1
14059,JALISCO,Mazamitla,1.1,1.2,1.3,0.9,1.8,1.3
14060,JALISCO,Mexticacán,0.7,1.5,1.2,1.2,1.0,1.0
14061,JALISCO,Mezquitic,2.2,2.5,2.4,2.4,1.7,2.3
14062,JALISCO,Mixtlán,0.9,1.2,1.5,1.4,1.4,1.4
14063,JALISCO,Ocotlán,1.3,1.4,1.5,0.5,1.4,1.4
14064,JALISCO,Ojuelos de Jalisco,1.0,1.0,1.6,1.4,1.5,1.5
14065,JALISCO,Pihuamo,1.5,1.9,1.8,1.3,2.0,1.9
14066,JALISCO,Poncitlán,0.7,0.8,0.9,0.7,0.7,0.7
14067,JALISCO,Puerto Vallarta,1.5,1.4,1.3,0.7,1.4,1.6
14068,JALISCO,Villa Purificación,1.0,1.3,1.2,1.0,1.0,1.0
14069,JALISCO,Quitupan,0.9,1.1,1.0,1.0,1.0,0.9
14070,JALISCO,El Salto,0.6,0.5,0.4,0.2,0.4,0.4
14071,JALISCO,San Cristóbal de la Barranca,0.6,0.6,2.5,2.5,2.5,2.5
14072,JALISCO,San Diego de Alejandría,0.5,0.6,0.6,0.6,0.6,0.6
14073,JALISCO,San Juan de los Lagos,0.5,0.5,0.9,0.7,0.8,0.8
14074,JALISCO,San Julián,0.7,0.9,0.8,0.4,0.9,0.8
14075,JALISCO,San Marcos,1.7,2.5,2.5,1.1,2.4,2.4
14076,JALISCO,San Martín de Bolaños,2.5,3.1,3.3,2.1,2.4,2.1
14077,JALISCO,San Martín Hidalgo,0.8,1.1,1.1,0.6,1.1,1.0
14078,JALISCO,San Miguel el Alto,0.5,0.6,1.2,0.9,1.2,1.2
14079,JALISCO,Gómez Farías,1.3,1.2,1.4,0.7,1.2,1.1
14080,JALISCO,San Sebastián del Oeste,1.1,1.1,1.1,1.1,0.7,0.9
14081,JALISCO,Santa María de los Ángeles,1.9,2.7,2.2,2.2,1.3,1.3
14082,JALISCO,Sayula,1.0,1.0,2.7,2.2,2.6,1.8
14083,JALISCO,Tala,1.6,1.7,1.9,0.6,2.0,1.9
14084,JALISCO,Talpa de Allende,1.5,1.4,1.1,0.8,1.0,1.2
14085,JALISCO,Tamazula de Gordiano,1.6,1.9,1.8,1.1,2.0,1.9
14086,JALISCO,Tapalpa,0.9,0.9,1.2,0.9,1.3,1.2
14087,JALISCO,Tecalitlán,1.2,1.6,1.4,0.7,1.3,1.2
14088,JALISCO,Tecolotlán,1.3,1.1,1.2,0.8,1.1,1.1
14089,JALISCO,Techaluta de Montenegro,1.3,1.0,0.9,0.9,1.2,1.4
14090,JALISCO,Tenamaxtlán,1.0,1.4,1.3,1.4,1.3,1.3
14091,JALISCO,Teocaltiche,0.9,0.5,0.9,0.6,0.8,0.8
14092,JALISCO,Teocuitatlán de Corona,0.8,1.1,1.1,0.7,1.3,1.3
14093,JALISCO,Tepatitlán de Morelos,1.2,1.5,1.5,0.9,1.9,1.9
14094,JALISCO,Tequila,0.8,0.8,0.8,0.5,0.6,0.6
14095,JALISCO,Teuchitlán,0.9,1.5,1.7,0.9,1.3,1.3
14096,JALISCO,Tizapán el Alto,0.4,0.6,0.8,0.4,0.8,0.8
14097,JALISCO,Tlajomulco de Zúñiga,0.3,0.3,0.6,0.4,0.4,0.3
14098,JALISCO,Tlaquepaque,0.4,0.4,0.5,0.3,0.5,0.4
14099,JALISCO,Tolimán,0.8,1.0,0.9,1.1,1.2,1.5
14100,JALISCO,Tomatlán,1.4,1.5,1.3,1.0,1.2,1.4
14101,JALISCO,Tonalá,0.4,0.4,0.4,0.2,0.4,0.3
14102,JALISCO,Tonaya,0.9,1.1,0.9,0.9,0.8,0.8
14103,JALISCO,Tonila,0.8,1.1,1.1,1.0,1.0,0.8
14104,JALISCO,Totatiche,1.2,1.6,2.1,2.1,1.6,2.0
